,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,count
561,HIGBBEA1,893,Highbury at Beattie NB - #893,,42.993153,-81.202075,,,,,,0,0
562,HIGBBEA2,894,Highbury at Beattie SB - #894,,42.993444,-81.202342,,,,,,0,0
563,HIGBBRY1,895,London Transit Office - #895,,42.98814,-81.199636,,,,,,0,0
564,HIGBBRY2,896,Highbury at Brydges SB - #896,,42.987717,-81.199767,,,,,,0,0
565,HIGBCALV,897,Highbury at Calvin SB - #897,,42.979733,-81.195733,,,,,,0,0
566,HIGBCHE1,898,Highbury at Cheapside NB - #898,,43.014531,-81.212459,,,,,,0,0
567,HIGBCHE2,899,Highbury at Cheapside SB - #899,,43.013549,-81.212226,,,,,,0,0
568,HIGBDUN1,900,Highbury at Dundas NB - #900,,42.997192,-81.203795,,,,,,0,0
569,HIGBDUN2,901,Highbury at Dundas SB - #901,,42.996432,-81.203754,,,,,,0,0
570,HIGBEDVA,903,Highbury at Edgevalley SB - #903,,43.035601,-81.223379,,,,,,0,0
571,HIGBFUL1,905,Montcalm Seconday School - #905,,43.023826,-81.217326,,,,,,0,0
572,HIGBFUL2,906,Highbury at Fuller SB - #906,,43.02419,-81.217828,,,,,,0,0
573,HIGBGOD1,907,Highbury at Godfrey NB - #907,,43.016829,-81.213651,,,,,,0,0
574,HIGBGOD2,908,Highbury at Godfrey SB - #908,,43.016125,-81.213557,,,,,,0,0
575,HIGBHAM1,909,Highbury at Hamilton NB - #909,,42.978142,-81.19467,,,,,,0,0
576,HIGBHAM2,910,Highbury at Hamilton SB - #910,,42.978272,-81.195015,,,,,,0,0
577,HIGBHIC1,911,Highbury at Hillcrest NB - #911,,43.02208,-81.216527,,,,,,0,0
578,HIGBHIC2,912,Highbury at Hillcrest SB - #912,,43.0218,-81.21664,,,,,,0,0
579,HIGBHURO,913,Highbury at Huron NB - #913,,43.019576,-81.215148,,,,,,0,0
580,HIGBKIAR,914,Highbury at Killarney SB - #914,,43.039184,-81.225139,,,,,,0,0
581,HIGBKIL2,915,Highbury at Kilally SB - #915,,43.031662,-81.221536,,,,,,0,0
582,HIGBLAN1,916,Robarts School - #916,,43.012418,-81.211375,,,,,,0,0
583,HIGBLAN2,917,Highbury at Landor SB - #917,,43.012378,-81.211623,,,,,,0,0
584,HIGBLPH1,919,Regional Mental Health Centre NB - #919,,43.003245,-81.206768,,,,,,0,0
585,HIGBLPH2,920,Regional Mental Health Centre - #920,,43.002418,-81.206675,,,,,,0,0
586,HIGBMAGE,921,Highbury at Magee NB - #921,,42.979895,-81.195647,,,,,,0,0
587,HIGBOXF1,922,Highbury south of Oxford NB - #922,,43.007636,-81.20895,,,,,,0,0
588,HIGBOXF2,923,953 Highbury - #923,,43.005934,-81.208378,,,,,,0,0
589,HIGBOXF3,924,John Paul Seconday School - #924,,43.009316,-81.209776,,,,,,0,0
590,HIGBOXF4,925,Oxbury Mall - #925,,43.007703,-81.209314,,,,,,0,0
591,HIGBTRA1,926,Highbury at Trafalgar NB - #926,,42.983542,-81.197502,,,,,,0,0
592,HIGBTRA2,927,Highbury at Trafalgar SB - #927,,42.983478,-81.197678,,,,,,0,0
593,HIGBWIL1,928,Highbury at Wilton NB - #928,,42.990666,-81.200884,,,,,,0,0
594,HIGBWIL2,929,Highbury at Wilton SB - #929,,42.990734,-81.200996,,,,,,0,0
595,HIGHBASE,930,High at Baseline NB - #930,,42.961578,-81.236142,,,,,,0,0
596,HIGHCHE1,931,High at Chester NB - #931,,42.963971,-81.236823,,,,,,0,0
597,HIGHCHE2,932,High at Chester SB - #932,,42.963761,-81.236863,,,,,,0,0
598,HIGHEME1,933,High at Emery NB - #933,,42.965409,-81.237156,,,,,,0,0
599,HIGHEME2,934,High at Emery SB - #934,,42.965776,-81.237322,,,,,,0,0
600,HIGHGRA2,936,High at Grand SB - #936,,42.9716,-81.238813,,,,,,0,0
601,HIGHMCL1,937,High at McClary NB - #937,,42.971092,-81.238544,,,,,,0,0
602,HIGHWIN2,940,High at Windsor Cres SB - #940,,42.968769,-81.238034,,,,,,0,0
603,HIGHWIN3,941,High at Windsor Cres NB - #941,,42.968628,-81.237928,,,,,,0,0
604,HIGVFER1,943,Highview at Ferndale NB - #943,,42.9478,-81.255608,,,,,,0,0
605,HIGVFER2,944,Highview at Ferndale SB - #944,,42.94795,-81.255727,,,,,,0,0
606,HIGVROS1,945,Highview at Rossmore Crt NB - #945,,42.952747,-81.255522,,,,,,0,0
607,HIGVROS2,946,Highview at Rossmore Crt SB - #946,,42.952859,-81.255598,,,,,,0,0
608,HIGVROS3,947,Highview at Rossmore Place NB - #947,,42.950456,-81.255103,,,,,,0,0
609,HIGVROS4,948,Highview at Rossmore Place SB - #948,,42.950352,-81.255194,,,,,,0,0
610,HIGVWHA1,949,Highview at Wharncliffe EB - #949,,42.953793,-81.259268,,,,,,0,0
611,HIGVWHA2,950,90 Highview - #950,,42.954023,-81.256969,,,,,,0,0
612,HIGVWHA4,951,Highview at Wharncliffe WB - #951,,42.953883,-81.258879,,,,,,0,0
613,HOLIEXET,954,Holiday at Exeter SB - #954,,42.926412,-81.218862,,,,,,0,0
614,HOLIGREE,955,Holiday at Greenfield SB - #955,,42.928343,-81.219316,,,,,,0,0
615,HORTHAMI,966,Horton at Hamilton WB - #966,,42.982727,-81.233841,,,,,,0,0
616,HORTMAIT,967,Horton at Maitland EB - #967,,42.982411,-81.234569,,,,,,0,0
617,HORTRIC2,969,Horton at Richmond WB - #969,,42.97894,-81.247975,,,,,,0,0
618,HORTRID1,970,Horton at Ridout EB - #970,,42.977825,-81.251008,,,,,,0,0
619,HORTWAT2,977,Horton at Waterloo WB - #977,,42.981101,-81.239838,,,,,,0,0
620,HORTWELL,978,Horton at Wellington EB - #978,,42.980351,-81.242012,,,,,,0,0
621,HORTWHA2,980,Horton west of Wharncliffe WB - #980,,42.976819,-81.263014,,,,,,0,0
622,HORTWHA3,981,Horton west of Wharncliffe EB - #981,,42.976569,-81.264939,,,,,,0,0
623,HORTWHA4,982,Horton west of Wharncliffe 2 WB - #982,,42.97667,-81.265273,,,,,,0,0
624,HUBRENT4,988,Hubrey at Enterprise south SB - #988,,42.930474,-81.183804,,,,,,0,0
625,HUBRWIL2,989,Hubrey at Wilton Grove SB - #989,,42.929375,-81.183108,,,,,,0,0
626,HUDSBAFF,990,Hudson at Baffin Place EB - #990,,42.991818,-81.15844,,,,,,0,0
627,HUDSFROB,991,Hudson at Frobisher EB - #991,,42.991822,-81.156712,,,,,,0,0
628,HUDSJOLI,992,Hudson at Joliet NB - #992,,42.994047,-81.155125,,,,,,0,0
629,HUDSTRAF,993,Hudson at Trafalgar NB - #993,,42.995616,-81.15591,,,,,,0,0
630,HUROADE4,997,Huron west of Adelaide WB - #997,,43.011737,-81.243615,,,,,,0,0
631,HUROADE6,998,648 Huron - #998,,43.012632,-81.240522,,,,,,0,0
632,HUROBARK,999,Huron at Barker WB - #999,,43.01518,-81.232182,,,,,,0,0
633,HUROBRI1,1002,Huron at Briarhill EB - #1002,,43.016689,-81.22618,,,,,,0,0
634,HUROBRI2,1003,Huron at Briarhill WB - #1003,,43.016375,-81.227748,,,,,,0,0
635,HUROCOLB,1005,Huron at Colborne EB - #1005,,43.009233,-81.25175,,,,,,0,0
636,HUROFRAS,1006,Huron at Fraser WB - #1006,,43.009652,-81.250539,,,,,,0,0
637,HUROHIG2,1008,Huron east of Highbury WB - #1008,,43.020129,-81.215049,,,,,,0,0
638,HUROHIG3,1009,Huron east of Highbury EB - #1009,,43.020169,-81.214119,,,,,,0,0
639,HUROHIG4,1010,Huron west of Highbury WB - #1010,,43.019826,-81.21617,,,,,,0,0
640,HUROMCN1,1011,Huron at McNay EB - #1011,,43.017581,-81.223094,,,,,,0,0
641,HUROMCN2,1012,Huron at McNay WB - #1012,,43.017229,-81.224919,,,,,,0,0
642,HURORIC1,1013,Huron at Richmond EB - #1013,,43.007251,-81.258524,,,,,,0,0
643,HURORIC2,1014,Huron at Richmond WB - #1014,,43.007234,-81.258655,,,,,,0,0
644,HUROSAN1,1015,Huron at Sandford EB - #1015,,43.022767,-81.205444,,,,,,0,0
645,HUROSAN2,1016,Huron at Sandford WB - #1016,,43.022613,-81.206383,,,,,,0,0
646,HUROVES1,1017,Huron at Vesta EB - #1017,,43.018366,-81.22044,,,,,,0,0
647,HUROVES2,1018,Huron at Vesta WB - #1018,,43.018876,-81.219421,,,,,,0,0
648,HUROWAT1,1019,Huron at Waterloo EB - #1019,,43.008409,-81.254524,,,,,,0,0
649,HUROWAT2,1020,Huron at Waterloo WB - #1020,,43.00868,-81.253797,,,,,,0,0
650,HUROWEB1,1021,Huron at Webster Stop 1 EB - #1021,,43.021481,-81.209843,,,,,,0,0
651,HUROWEB2,1022,Huron at Webster WB - #1022,,43.021579,-81.209919,,,,,,0,0
652,HUROWEDG,1024,Huron at Wedgewood WB - #1024,,43.013786,-81.236594,,,,,,0,0
653,HYDEFIG1,1026,Hyde Park at Fiddlers Green NB - #1026,,42.971772,-81.316912,,,,,,0,0
654,HYDEFIG2,1027,Hyde Park at Fiddlers Green SB - #1027,,42.971742,-81.317032,,,,,,0,0
655,HYDEIVAN,1028,Hyde Park at Ivanhill NB - #1028,,42.981119,-81.323053,,,,,,0,0
656,HYDEOXF1,1029,Hyde Park south of Oxford NB - #1029,,42.97504,-81.320034,,,,,,0,0
657,HYDEOXF2,1030,Hyde Park at Oxford SB - #1030,,42.975361,-81.320346,,,,,,0,0
658,HYDERIVE,1031,Hyde Park at Riverside NB - #1031,,42.965014,-81.315052,,,,,,0,0
659,HYDEVALE,1032,Hyde Park at Valetta NB - #1032,,42.96904,-81.316032,,,,,,0,0
660,INDUOXFO,1034,Industrial at Oxford NB - #1034,,43.02051,-81.164333,,,,,,0,0
661,INDUPAG1,1035,Industrial north of Page 1 NB - #1035,,43.015832,-81.162017,,,,,,0,0
662,INDUPAG3,1036,Industrial north of Page 2 NB - #1036,,43.017475,-81.162831,,,,,,0,0
663,JALNAUGU,1039,Jalna at Augusta WB - #1039,,42.925083,-81.23802,,,,,,0,0
664,JALNBEE1,1040,Jalna at Beechbank NB - #1040,,42.940318,-81.230124,,,,,,0,0
665,JALNBEE2,1041,Jalna at Beechbank Cr SB - #1041,,42.940752,-81.230922,,,,,,0,0
666,JALNBEM2,1043,Jalna at Beechmount SB - #1043,,42.935685,-81.228522,,,,,,0,0
667,JALNBRA1,1044,1102 Jalna - #1044,,42.933241,-81.2283,,,,,,0,0
668,JALNBRA3,1046,Jalna north of Bradley NB - #1046,,42.934874,-81.228269,,,,,,0,0
669,JALNBRA4,1047,Jalna south of Bradley SB - #1047,,42.932977,-81.228337,,,,,,0,0
670,JALNCHES,1048,Jalna at Cheswick Circle NB - #1048,,42.92977,-81.24294,,,,,,0,0
671,JALNCLAR,1049,Jalna at Clara Cr  WB - #1049,,42.924953,-81.239608,,,,,,0,0
672,JALNCOLE,1050,Jalna at Colette NB - #1050,,42.936824,-81.245692,,,,,,0,0
673,JALNERI1,1051,Jalna at Erica NB - #1051,,42.934258,-81.244643,,,,,,0,0
674,JALNERI2,1052,Jalna at Erica north SB - #1052,,42.936714,-81.245736,,,,,,0,0
675,JALNERI4,1053,Jalna at Erica south SB - #1053,,42.933905,-81.244384,,,,,,0,0
676,JALNERN3,1055,Jalna at Ernest north EB - #1055,,42.940752,-81.236511,,,,,,0,0
677,JALNERN4,1056,Jalna at Ernest south WB - #1056,,42.925286,-81.235316,,,,,,0,0
678,JALNERN5,1057,Jalna at Ernest south EB - #1057,,42.925268,-81.234714,,,,,,0,0
679,JALNFAI1,1058,1559 Jalna NB - #1058,,42.927868,-81.243276,,,,,,0,0
680,JALNFAI2,1059,Jalna at Fairchild WB - #1059,,42.92513,-81.241265,,,,,,0,0
681,JALNJOS1,1060,Jalna at Josselyn NB - #1060,,42.938372,-81.245514,,,,,,0,0
682,JALNJOS2,1061,Jalna north of Josselyn SB - #1061,,42.940554,-81.244017,,,,,,0,0
683,JALNJOS4,1062,Jalna south of Josselyn SB - #1062,,42.938103,-81.245772,,,,,,0,0
684,JALNMEG,1063,Jalna at Meg WB - #1063,,42.926158,-81.231418,,,,,,0,0
685,JALNPIER,1064,Jalna at Piers NB - #1064,,42.928458,-81.22641,,,,,,0,0
686,JALNPON1,1065,Jalna at Ponderosa NB - #1065,,42.938001,-81.22926,,,,,,0,0
687,JALNPOP1,1067,Jalna at Poplar WB - #1067,,42.941114,-81.231727,,,,,,0,0
688,JALNSDAL,1071,Jalna at Southdale NB - #1071,,42.941258,-81.243625,,,,,,0,0
689,JALNTUMB,1072,Jalna at Tumbleweed SB - #1072,,42.938776,-81.229523,,,,,,0,0
690,KINGBUR1,1077,King Edward at Burlington NB - #1077,,42.962132,-81.20638,,,,,,0,0
691,KINGCHI1,1078,King Edward at Chippendale NB - #1078,,42.964116,-81.208154,,,,,,0,0
692,KINGCHI2,1079,King Edward at Chippendale SB - #1079,,42.964385,-81.20833,,,,,,0,0
693,KINGCLAR,1080,King at Clarence EB - #1080,,42.983622,-81.244847,,,,,,0,0
694,KINGEAGL,1082,King Edward at Eagle SB - #1082,,42.963123,-81.207767,,,,,,0,0
695,KINGECHO,1083,King Edward at Echo SB - #1083,,42.966097,-81.209213,,,,,,0,0
696,KINGOAK1,1084,Kingsway at Oakridge EB - #1084,,42.977778,-81.294035,,,,,,0,0
697,KINGOAK2,1085,Kingsway at Oakridge WB - #1085,,42.977689,-81.294624,,,,,,0,0
698,KINGRICH,1086,King at Richmond EB - #1086,,42.982623,-81.248536,,,,,,0,0
699,KINGSCE1,1087,King Edward at Scenic NB - #1087,,42.967366,-81.210686,,,,,,0,0
700,KINGSCE2,1088,King Edward at Scenic SB - #1088,,42.967282,-81.210728,,,,,,0,0
701,KINGTHO2,1089,King Edward at Thompson SB - #1089,,42.969234,-81.212795,,,,,,0,0
702,KINGVERM,1090,King Edward at Vermont Ave NB - #1090,,42.965959,-81.208889,,,,,,0,0
703,KINGWON1,1091,Kingsway at Wonderland EB - #1091,,42.978802,-81.290458,,,,,,0,0
704,KINGWON2,1092,Kingsway at Wonderland WB - #1092,,42.978844,-81.290607,,,,,,0,0
705,KIPPADEL,1093,Kipps at Adelaide EB - #1093,,43.01807,-81.244059,,,,,,0,0
706,KIPPARBO,1094,Kipps at Arbour Glen EB - #1094,,43.021146,-81.233784,,,,,,0,0
707,KIPPBARK,1095,Kipps at Barker EB - #1095,,43.020271,-81.236561,,,,,,0,0
708,KIPPBELF,1096,Kipps at Belfield EB - #1096,,43.018918,-81.241149,,,,,,0,0
709,KIPPBRIA,1097,Kipps at Briarhill EB - #1097,,43.022453,-81.229344,,,,,,0,0
710,LAMBMID1,1104,Talbot College NB - #1104,,43.007611,-81.269936,,,,,,0,0
711,LANGHOLB,1105,Langarth at Holborn WB - #1105,,42.964875,-81.262683,,,,,,0,0
712,LAWSBAN1,1107,Lawson at Banting EB - #1107,,42.999543,-81.304563,,,,,,0,0
713,LAWSBAN2,1108,Lawson at Banting WB - #1108,,42.999634,-81.304529,,,,,,0,0
714,LAWSDENL,1109,Lawson at Denlaw EB - #1109,,42.997874,-81.306513,,,,,,0,0
715,LAWSLIMB,1110,Lawson at Limberlost WB - #1110,,42.99789,-81.306596,,,,,,0,0
716,LIMBARD1,1118,Limberlost at Ardsley NB - #1118,,43.00247,-81.309096,,,,,,0,0
717,LIMBARD2,1119,Limberlost north of Ardsley SB - #1119,,43.002366,-81.309254,,,,,,0,0
718,LIMBARD3,1120,Limberlost between Lawson and Ardsley NB - #1120,,42.999973,-81.308371,,,,,,0,0
719,LIMBARD4,1121,Limberlost south of Ardsley SB - #1121,,42.999916,-81.308442,,,,,,0,0
720,LIMBGAI1,1124,Limberlost at Gainsborough NB - #1124,,43.005037,-81.309399,,,,,,0,0
721,LIMBGAI2,1125,Limberlost at Gainsborough SB - #1125,,43.004912,-81.309452,,,,,,0,0
722,MACKEMER,1131,MacKay at Emery SB - #1131,,42.963916,-81.264329,,,,,,0,0
723,MAITREGE,1132,Maitland at Regent SB - #1132,,43.00902,-81.248152,,,,,,0,0
724,MANITWEE,1133,Manitoulin at Tweedsmuir NB - #1133,,42.982666,-81.181256,,,,,,0,0
725,MARCNOEL,1137,Marconi at Noel SB - #1137,,42.990376,-81.164965,,,,,,0,0
726,MARCRAI2,1138,Marconi at Railton WB - #1138,,42.986971,-81.152882,,,,,,0,0
727,MARCTRAF,1139,Marconi at Trafalgar SB - #1139,,42.992638,-81.167302,,,,,,0,0
728,MASOSTO1,1140,Masonville Place Stop #1 - #1140,,43.025446,-81.281591,,,,,,0,0
729,MASOSTO2,1141,Masonville Place Stop #2 - #1141,,43.025666,-81.281723,,,,,,0,0
730,MASOSTO3,1142,Masonville Place Stop #3 - #1142,,43.02586,-81.281823,,,,,,0,0
731,MASOSTO4,1143,Masonville Place Stop #4 - #1143,,43.025883,-81.28161,,,,,,0,0
732,MASOSTO5,1144,Masonville Place Stop #5 - #1144,,43.025452,-81.281354,,,,,,0,0
733,MASOSTO6,1145,Masonville Place Stop #6 - #1145,,43.025437,-81.281381,,,,,,0,0
734,MCMAWON2,1154,McMaster at Wonderland WB - #1154,,42.942934,-81.287573,,,,,,0,0
735,MCNACHEA,1155,McNay at Cheapside SB - #1155,,43.011816,-81.221157,,,,,,0,0
736,MCNAHUR1,1156,McNay at Huron NB - #1156,,43.016992,-81.223656,,,,,,0,0
737,MCNAHUR2,1157,McNay at Huron SB - #1157,,43.01692,-81.223727,,,,,,0,0
738,MCNAMEL2,1159,McNay at Melsandra SB - #1159,,43.020562,-81.226064,,,,,,0,0
739,MCNAROC2,1161,McNay at Rock SB - #1161,,43.015513,-81.222983,,,,,,0,0
740,MCNAVIC1,1162,McNay north of Victoria NB - #1162,,43.014689,-81.222497,,,,,,0,0
741,MCNAVIC2,1163,McNay at Victoria SB - #1163,,43.013474,-81.221978,,,,,,0,0
742,MCNAVIC3,1164,McNay south of Victoria NB - #1164,,43.013697,-81.222006,,,,,,0,0
743,MEADREA1,1165,Meadowgate at Reardon NB - #1165,,42.963084,-81.180223,,,,,,0,0
744,MEGEXE1,1168,Meg at Exeter NB - #1168,,42.925081,-81.231996,,,,,,0,0
745,MEGEXE2,1169,Meg at Exeter SB - #1169,,42.925303,-81.232154,,,,,,0,0
746,MELSBRIA,1170,Melsandra at Briarhill WB - #1170,,43.019908,-81.228117,,,,,,0,0
747,MELSSUSS,1171,Melsandra at Sussex WB - #1171,,43.018891,-81.231867,,,,,,0,0
748,MIDDPERT,1173,Talbot College - #1173,,43.008224,-81.270543,,,,,,0,0
749,MILLASHB,1174,Millbank at Ashbury SB - #1174,,42.942113,-81.202548,,,,,,0,0
750,MILLBEX1,1175,687 Millbank - #1175,,42.940822,-81.200906,,,,,,0,0
751,MILLBEX2,1176,Millbank at Bexhill  SB - #1176,,42.941025,-81.201199,,,,,,0,0
752,MILLBEX3,1177,Millbank at Bexhill  NB - #1177,,42.938394,-81.200185,,,,,,0,0
753,MILLBEX4,1178,720 Millbank - #1178,,42.938947,-81.200415,,,,,,0,0
754,MILLBRID,1179,Millbank at Bridington NB - #1179,,42.942167,-81.202469,,,,,,0,0
755,MILLDOWN,1180,Millbank at Downing NB - #1180,,42.946786,-81.211933,,,,,,0,0
756,MILLDUD1,1181,Millbank at Dudley NB - #1181,,42.94404,-81.20437,,,,,,0,0
757,MILLDUD2,1182,Millbank at Dudley SB - #1182,,42.944011,-81.204454,,,,,,0,0
758,MILLEBU2,1183,131 Millbank - #1183,,42.946075,-81.211972,,,,,,0,0
759,MILLEBU4,1184,Millbank at Ebury SB - #1184,,42.9487,-81.211287,,,,,,0,0
760,MILLHARR,1185,Millbank at Harrow  NB - #1185,,42.945846,-81.204681,,,,,,0,0
761,MILLPAR1,1186,Millbank at Parliament EB - #1186,,42.952091,-81.20796,,,,,,0,0
762,MILLPAR2,1187,Millbank at Parliament WB - #1187,,42.952118,-81.20764,,,,,,0,0
763,MILLSDA1,1188,Millbank at Southdale NB - #1188,,42.945211,-81.21175,,,,,,0,0
764,MILLSDA2,1189,Millbank at Southdale SB - #1189,,42.944955,-81.211803,,,,,,0,0
765,MILLSDA4,1190,Laurier Secondary School - #1190,,42.94561,-81.204729,,,,,,0,0
766,MILLSHA1,1191,Millbank at Shaftsbury east NB - #1191,,42.950273,-81.205551,,,,,,0,0
767,MILLSHA2,1192,Millbank at Shaftsbury east SB - #1192,,42.950104,-81.205462,,,,,,0,0
768,MILLSHA3,1193,Millbank at Shaftsbury NB - #1193,,42.949798,-81.210517,,,,,,0,0
769,MILLSHA4,1194,Millbank at Shaftsbury west SB - #1194,,42.949744,-81.210611,,,,,,0,0
770,MILLSTAN,1195,Millbank at Stanhope NB - #1195,,42.948279,-81.21163,,,,,,0,0
771,MONTFUND,1199,Montabello at Fundy NB - #1199,,42.978533,-81.178654,,,,,,0,0
772,MONTGORE,1200,Montabello at Gore NB - #1200,,42.977249,-81.178022,,,,,,0,0
773,MONTTWEE,1206,Montabello at Tweedsmuir NB - #1206,,42.979914,-81.179396,,,,,,0,0
774,MORNCON1,1207,Mornington at Connaught EB - #1207,,43.003582,-81.211879,,,,,,0,0
775,MORNCON2,1208,Mornington east of Connaught WB - #1208,,43.003289,-81.212212,,,,,,0,0
776,MORNCURR,1209,Mornington at Curry WB - #1209,,43.002531,-81.217507,,,,,,0,0
777,MORNGLAS,1210,Mornington at Glasgow WB - #1210,,43.00138,-81.221542,,,,,,0,0
778,MORNOXF2,1214,632 Mornington - #1214,,43.00644,-81.212786,,,,,,0,0
779,MORNOXF4,1216,600 Mornington SB - #1216,,43.005277,-81.212194,,,,,,0,0
780,MORNSAL1,1217,Mornington at Salisbury EB - #1217,,43.002589,-81.214663,,,,,,0,0
781,MORNSAL2,1218,Mornington at Salisbury WB - #1218,,43.002796,-81.215322,,,,,,0,0
782,MORNSTRA,1219,Mornington at Strand EB - #1219,,43.001751,-81.219938,,,,,,0,0
783,NATSCI,1222,Natural Science - #1222,,43.010172,-81.273174,,,,,,0,0
784,NEPT342N,1225,342 Neptune - #1225,,42.993231,-81.13926,,,,,,0,0
785,NEPTSOV1,1226,Neptune at Sovereign NB - #1226,,42.989943,-81.137503,,,,,,0,0
786,NEPTSOV3,1227,396 Neptune NB - #1227,,42.995874,-81.140651,,,,,,0,0
787,NEWBADE1,1228,Newbold at Adelaide EB - #1228,,42.934315,-81.208905,,,,,,0,0
788,NEWBBESS,1229,Newbold at Bessemer EB - #1229,,42.934002,-81.211509,,,,,,0,0
789,NEWBCON1,1231,Newbold at Consortium EB - #1231,,42.934763,-81.20534,,,,,,0,0
790,NEWBTOWE,1232,Newbold at Towerline EB - #1232,,42.93529,-81.201678,,,,,,0,0
791,NIXOCRE2,1234,Nixon at Creston SB - #1234,,42.944628,-81.237278,,,,,,0,0
792,NIXOEDEN,1235,Nixon at Eden NB - #1235,,42.946199,-81.237585,,,,,,0,0
793,NIXOSDAL,1236,Nixon at Southdale SB - #1236,,42.943059,-81.236891,,,,,,0,0
794,NIXOWIMB,1237,Nixon at Southdale NB - #1237,,42.94292,-81.236739,,,,,,0,0
795,NOELBOW,1238,Noel at Bow EB - #1238,,42.990022,-81.161463,,,,,,0,0
796,NOTRVISC,1240,Notre Dame at Viscount SB - #1240,,42.94825,-81.270439,,,,,,0,0
797,OAKVCHIP,1244,Oakville at Chippewa NB - #1244,,43.029372,-81.19657,,,,,,0,0
798,OAKVHURO,1245,Oakville at Huron NB - #1245,,43.027589,-81.192298,,,,,,0,0
799,OAKVTILI,1246,Oakville at Tilipe NB - #1246,,43.028653,-81.193699,,,,,,0,0
800,OSGOADE1,1249,Osgoode east of Adelaide EB - #1249,,42.937583,-81.208226,,,,,,0,0
801,OSGOADE3,1250,Osgoode west of Adelaide EB - #1250,,42.938882,-81.210941,,,,,,0,0
802,OSGOBRE1,1251,Osgoode at Breckenridge EB - #1251,,42.937553,-81.217407,,,,,,0,0
803,OSGOBRE2,1252,Osgoode at Breckenridge WB - #1252,,42.93763,-81.217447,,,,,,0,0
804,OSGOFITZ,1253,Osgoode at Fitzroy WB - #1253,,42.937771,-81.214978,,,,,,0,0
805,OSGOKIN1,1254,Osgoode at Kinburn EB - #1254,,42.937955,-81.213015,,,,,,0,0
806,OSGOKIN2,1255,Osgoode at Kinburn WB - #1255,,42.939015,-81.21095,,,,,,0,0
807,OSGOKIN4,1256,1081 Osgoode WB - #1256,,42.938117,-81.212643,,,,,,0,0
808,OSGOMETC,1257,Osgoode at Metcalfe EB - #1257,,42.937637,-81.215597,,,,,,0,0
809,OSGOWOO1,1258,Osgoode at Woodrow EB - #1258,,42.938591,-81.206426,,,,,,0,0
810,OSGOWOO2,1259,Osgoode at Woodrow WB - #1259,,42.938269,-81.206641,,,,,,0,0
811,OXFOADE1,1260,Oxford at Adelaide EB - #1260,,42.99992,-81.237831,,,,,,0,0
812,OXFOADE2,1261,Oxford at Adelaide WB - #1261,,43.000109,-81.237837,,,,,,0,0
813,OXFOANDR,1262,Oxford at St. Andrews EB - #1262,,42.992511,-81.262967,,,,,,0,0
814,OXFOBEA1,1263,Oxford at Beaverbrook EB - #1263,,42.987116,-81.281374,,,,,,0,0
815,OXFOBEA2,1264,Oxford west of Beaverbrook WB - #1264,,42.986398,-81.284148,,,,,,0,0
816,OXFOBEA4,1265,Oxford east of Beaverbrook WB - #1265,,42.987331,-81.280986,,,,,,0,0
817,OXFOBRI1,1266,Oxford at Britannia EB - #1266,,42.989831,-81.272053,,,,,,0,0
818,OXFOCAP1,1268,Oxford at Capulet Lane EB - #1268,,42.982657,-81.296316,,,,,,0,0
819,OXFOCAP2,1269,Oxford at Capulet Lane WB - #1269,,42.983137,-81.295367,,,,,,0,0
820,OXFOCHE1,1270,Chelsey Park Retirement Home - #1270,,42.988137,-81.277858,,,,,,0,0
821,OXFOCHE2,1271,Oxford at Cherryhill Blvd WB - #1271,,42.988906,-81.275677,,,,,,0,0
822,OXFOCHE3,1272,Oxford at Cherryhill Blvd EB - #1272,,42.988555,-81.276434,,,,,,0,0
823,OXFOCLA1,1273,Oxford east of Clarke EB - #1273,,43.016393,-81.180957,,,,,,0,0
824,OXFOCLA2,1274,General Dynamics Gate 1 WB - #1274,,43.01769,-81.176831,,,,,,0,0
825,OXFOCLA3,1275,General Dynamics Gate 1 EB - #1275,,43.017621,-81.176624,,,,,,0,0
826,OXFOCLA5,1276,Oxford west of Clarke EB - #1276,,43.015144,-81.185375,,,,,,0,0
827,OXFOCLA6,1277,Oxford at 3M WB - #1277,,43.015335,-81.185152,,,,,,0,0
828,OXFOCLE1,1278,Oxford at Clemens EB - #1278,,43.006137,-81.216628,,,,,,0,0
829,OXFOCLE2,1279,Oxford at Clemens WB - #1279,,43.006156,-81.216871,,,,,,0,0
830,OXFOCOL1,1280,Oxford at Colborne EB - #1280,,42.997644,-81.245728,,,,,,0,0
831,OXFOCOL2,1281,Oxford at Colborne WB - #1281,,42.997886,-81.245338,,,,,,0,0
832,OXFOELI1,1285,Oxford at Elizabeth EB - #1285,,43.000833,-81.234811,,,,,,0,0
833,OXFOELI2,1286,Oxford at Elizabeth WB - #1286,,43.00104,-81.234328,,,,,,0,0
834,OXFOELL1,1287,Oxford at Elliott EB - #1287,,43.001599,-81.2321,,,,,,0,0
835,OXFOELL2,1288,Oxford at Elliott WB - #1288,,43.001825,-81.231662,,,,,,0,0
836,OXFOEMPI,1289,Oxford at Empire EB - #1289,,43.006964,-81.213768,,,,,,0,0
837,OXFOFERN,1290,Oxford at Fernely WB - #1290,,42.991842,-81.26563,,,,,,0,0
